Post Code,Post Office Name,Post Office Level,Phone,Province,District,Commune,Address,Status,Branch,Pickup Branch,Commune EN,Commune Khmer,Phone Number,Main Branch Phone,Branch Code,Branch EN,Branch Khmer,Category,Post office level,Type,Latitude,Longitude,Search Text
BANA001,Chamnaom,AGENT,0716111197,Banteay Meanchey,Mongkol Borei,Chamnaom,"Chamnaom, Mongkol Borei, Banteay Meanchey, Cambodia",ACTIVE,BAN,BANA001,Chamnaom,Chamnaom,0716111197,0316000285,BAN,Banteay Meanchey,Banteay Meanchey,AGENT,AGENT,AGENT,13.437565,102.934632,BANA001 | Chamnaom | 0716111197 | BAN | Banteay Meanchey | Mongkol Borei | AGENT
TAKA039,Krapum Chhuk,AGENT,0882507979,Takeo,Kaoh Andaet,Krapum Chhuk,"Krapum Chhuk, Kaoh Andaet, Takeo, Cambodia",ACTIVE,TAK,TAKA039,Krapum Chhuk,Krapum Chhuk,0882507979,,TAK,Takeo,Takeo,AGENT,AGENT,AGENT,10.739098,104.924613,TAKA039 | Krapum Chhuk | 0882507979 | TAK | Takeo | Kaoh Andaet | AGENT
TAKA040,Kompong Chrey,AGENT,0888080908,Takeo,Doun Kaev,Kompong Chrey,"Kompong Chrey, Doun Kaev, Takeo, Cambodia",ACTIVE,TAK,TAKA040,Kompong Chrey,Kompong Chrey,0888080908,,TAK,Takeo,Takeo,AGENT,AGENT,AGENT,10.792778,104.818443,TAKA040 | Kompong Chrey | 0888080908 | TAK | Takeo | Doun Kaev | AGENT
TAKA041,Leaybo,AGENT,0717978899,Takeo,Tram Kak,Leaybo,"Leaybo, Tram Kak, Takeo, Cambodia",ACTIVE,TAK,TAKA041,Leaybo,Leaybo,0717978899,,TAK,Takeo,Takeo,AGENT,AGENT,AGENT,11.004646,104.723152,TAKA041 | Leaybo | 0717978899 | TAK | Takeo | Tram Kak | AGENT
TAKA042,Samraong Tonle Bati,AGENT,0975468990,Takeo,Samraong,Samraong Tonle Bati,"Samraong Tonle Bati, Samraong, Takeo, Cambodia",ACTIVE,TAK,TAKA042,Samraong Tonle Bati,Samraong Tonle Bati,0975468990,,TAK,Takeo,Takeo,AGENT,AGENT,AGENT,11.331466,104.861644,TAKA042 | Samraong Tonle Bati | 0975468990 | TAK | Takeo | Samraong | AGENT
TAKP001,Doun Kaev,POST,0885749816,Takeo,Doun Kaev,Doun Kaev,"Doun Kaev, Doun Kaev, Takeo, Cambodia",ACTIVE,TAK,TAKP001,Doun Kaev,Doun Kaev,0885749816,,TAK,Takeo,Takeo,POST,POST,POST,10.989227,104.773957,TAKP001 | Doun Kaev | 0885749816 | TAK | Takeo | Doun Kaev | POST
TAKS001,Roka Krau,POST,0974344448,Takeo,Doun Kaev,Roka Krau,"Roka Krau, Doun Kaev, Takeo, Cambodia",ACTIVE,TAK,TAKS001,Roka Krau,Roka Krau,0974344448,,TAK,Takeo,Takeo,POST,POST,POST,10.9791,104.7772,TAKS001 | Roka Krau | 0974344448 | TAK | Takeo | Doun Kaev | POST
TAKS002,Ang Ta Saom,POST,066258525,Takeo,Kiri Vong,Ang Ta Saom,"Ang Ta Saom, Kiri Vong, Takeo, Cambodia",ACTIVE,TAK,TAKS002,Ang Ta Saom,Ang Ta Saom,066258525,,TAK,Takeo,Takeo,POST,POST,POST,11.0101,104.6718,TAKS002 | Ang Ta Saom | 066258525 | TAK | Takeo | Kiri Vong | POST
TAKS003,Trapeang Sab,POST,0888141743,Takeo,Bati,Trapeang Sab,"Trapeang Sab, Bati, Takeo, Cambodia",ACTIVE,TAK,TAKS003,Trapeang Sab,Trapeang Sab,0888141743,,TAK,Takeo,Takeo,POST,POST,POST,11.2656982757642,104.825915410417,TAKS003 | Trapeang Sab | 0888141743 | TAK | Takeo | Bati | POST
TAKS004,Preah Bat Choan Chum,POST,0973228886,Takeo,Kiri Vong,Preah Bat Choan Chum,"Preah Bat Choan Chum, Kiri Vong, Takeo, Cambodia",ACTIVE,TAK,TAKS004,Preah Bat Choan Chum,Preah Bat Choan Chum,0973228886,,TAK,Takeo,Takeo,POST,POST,POST,10.6442,104.875,TAKS004 | Preah Bat Choan Chum | 0973228886 | TAK | Takeo | Kiri Vong | POST
TBKA001,Peus Mouy,AGENT,068737348,Tboung Khmum,Suong,Peus Mouy,"Peus Mouy, Suong, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA001,Peus Mouy,Peus Mouy,068737348,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,12.248393,105.717783,TBKA001 | Peus Mouy | 068737348 | TBK | Tboung Khmum | Suong | AGENT
TBKA002,Tramung,AGENT,0885963596,Tboung Khmum,Memot,Tramung,"Tramung, Memot, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA002,Tramung,Tramung,0885963596,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,11.819494,106.190896,TBKA002 | Tramung | 0885963596 | TBK | Tboung Khmum | Memot | AGENT
TBKA003,Rokarpo Pram,AGENT,0973144459,Tboung Khmum,Suong,Rokarpo Pram,"Rokarpo Pram, Suong, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA003,Rokarpo Pram,Rokarpo Pram,0973144459,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,12.040843,105.711399,TBKA003 | Rokarpo Pram | 0973144459 | TBK | Tboung Khmum | Suong | AGENT
TBKA004,Choam Kravien,AGENT,0712266338,Tboung Khmum,Memot,Choam Kravien,"Choam Kravien, Memot, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA004,Choam Kravien,Choam Kravien,0712266338,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,11.770064,106.338638,TBKA004 | Choam Kravien | 0712266338 | TBK | Tboung Khmum | Memot | AGENT
TBKA005,Dar,AGENT,060744744,Tboung Khmum,Memot,Dar,"Dar, Memot, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA005,Dar,Dar,060744744,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,11.80188,106.119953,TBKA005 | Dar | 060744744 | TBK | Tboung Khmum | Memot | AGENT
TBKA006,Rumchek,AGENT,0977161141,Tboung Khmum,Memot,Rumchek,"Rumchek, Memot, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA006,Rumchek,Rumchek,0977161141,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,12.105325,106.000691,TBKA006 | Rumchek | 0977161141 | TBK | Tboung Khmum | Memot | AGENT
TBKA008,Kaong Kang,AGENT,0888574737,Tboung Khmum,Ponhea Kraek,Kaong Kang,"Kaong Kang, Ponhea Kraek, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA008,Kaong Kang,Kaong Kang,0888574737,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,11.810423,105.844209,TBKA008 | Kaong Kang | 0888574737 | TBK | Tboung Khmum | Ponhea Kraek | AGENT
TBKA009,Trapeang Phlong,AGENT,0884540504,Tboung Khmum,Ponhea Kraek,Trapeang Phlong,"Trapeang Phlong, Ponhea Kraek, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA009,Trapeang Phlong,Trapeang Phlong,0884540504,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,11.692978,105.966143,TBKA009 | Trapeang Phlong | 0884540504 | TBK | Tboung Khmum | Ponhea Kraek | AGENT
TBKA010,Dambae,AGENT,0715000544,Tboung Khmum,Dambae,Dambae,"Dambae, Dambae, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA010,Dambae,Dambae,0715000544,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,12.017253,105.884091,TBKA010 | Dambae | 0715000544 | TBK | Tboung Khmum | Dambae | AGENT
TBKA011,Chong Cheach,AGENT,0975645656,Tboung Khmum,Dambae,Chong Cheach,"Chong Cheach, Dambae, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA011,Chong Cheach,Chong Cheach,0975645656,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,11.912352,105.861044,TBKA011 | Chong Cheach | 0975645656 | TBK | Tboung Khmum | Dambae | AGENT
TBKA012,Chhuk,AGENT,0713223344,Tboung Khmum,Krouch Chhmar,Chhuk,"Chhuk, Krouch Chhmar, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA012,Chhuk,Chhuk,0713223344,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,12.157931,105.739451,TBKA012 | Chhuk | 0713223344 | TBK | Tboung Khmum | Krouch Chhmar | AGENT
TBKA013,Chumnik,AGENT,0979840645,Tboung Khmum,Krouch Chhmar,Chumnik,"Chumnik, Krouch Chhmar, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA013,Chumnik,Chumnik,0979840645,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,12.25263,105.817345,TBKA013 | Chumnik | 0979840645 | TBK | Tboung Khmum | Krouch Chhmar | AGENT
TBKA014,Trea,AGENT,0887088800,Tboung Khmum,Krouch Chhmar,Trea,"Trea, Krouch Chhmar, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA014,Trea,Trea,0887088800,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,12.234293,105.546472,TBKA014 | Trea | 0887088800 | TBK | Tboung Khmum | Krouch Chhmar | AGENT
TBKA015,Chak,AGENT,0887233382,Tboung Khmum,Ou Reang Ov,Chak,"Chak, Ou Reang Ov, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA015,Chak,Chak,0887233382,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,11.776389,105.598362,TBKA015 | Chak | 0887233382 | TBK | Tboung Khmum | Ou Reang Ov | AGENT
TBKA016,Kraek,AGENT,0978885861,Tboung Khmum,Ponhea Kraek,Kraek,"Kraek, Ponhea Kraek, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA016,Kraek,Kraek,0978885861,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,11.785283,106.002698,TBKA016 | Kraek | 0978885861 | TBK | Tboung Khmum | Ponhea Kraek | AGENT
TBKA017,Kor 01,AGENT,0976451168,Tboung Khmum,Tboung Khmum,Kor 01,"Kor 01, Tboung Khmum, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA017,Kor 01,Kor 01,0976451168,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,11.973743,105.742968,TBKA017 | Kor 01 | 0976451168 | TBK | Tboung Khmum | Tboung Khmum | AGENT
TBKA018,Choam Ta Mau,AGENT,0886768706,Tboung Khmum,Memot,Choam Ta Mau,"Choam Ta Mau, Memot, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA018,Choam Ta Mau,Choam Ta Mau,0886768706,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,11.886598,106.243362,TBKA018 | Choam Ta Mau | 0886768706 | TBK | Tboung Khmum | Memot | AGENT
TBKA019,Chob,AGENT,0979696886,Tboung Khmum,Tboung Khmum,Chob,"Chob, Tboung Khmum, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA019,Chob,Chob,0979696886,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,11.918445,105.603895,TBKA019 | Chob | 0979696886 | TBK | Tboung Khmum | Tboung Khmum | AGENT
TBKA020,Peam Chileang,AGENT,0974912222,Tboung Khmum,Tboung Khmum,Peam Chileang,"Peam Chileang, Tboung Khmum, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA020,Peam Chileang,Peam Chileang,0974912222,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,12.101092,105.547606,TBKA020 | Peam Chileang | 0974912222 | TBK | Tboung Khmum | Tboung Khmum | AGENT
TBKA021,Sralab,AGENT,0972588168,Tboung Khmum,Tboung Khmum,Sralab,"Sralab, Tboung Khmum, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA021,Sralab,Sralab,0972588168,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,11.862282,105.738753,TBKA021 | Sralab | 0972588168 | TBK | Tboung Khmum | Tboung Khmum | AGENT
TBKA022,Kor 02,AGENT,0978785059,Tboung Khmum,Tboung Khmum,Kor 02,"Kor 02, Tboung Khmum, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKA022,Kor 02,Kor 02,0978785059,,TBK,Tboung Khmum,Tboung Khmum,AGENT,AGENT,AGENT,11.976871,105.716563,TBKA022 | Kor 02 | 0978785059 | TBK | Tboung Khmum | Tboung Khmum | AGENT
TBKP001,Suong,POST,0319777797,Tboung Khmum,Suong,Suong,"Suong, Suong, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKP001,Suong,Suong,0319777797,,TBK,Tboung Khmum,Tboung Khmum,POST,POST,POST,11.911554,105.651283,TBKP001 | Suong | 0319777797 | TBK | Tboung Khmum | Suong | POST
TBKS001,Suong,POST,0882489696,Tboung Khmum,Suong,Suong,"Suong, Suong, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKS001,Suong,Suong,0882489696,,TBK,Tboung Khmum,Tboung Khmum,POST,POST,POST,11.910232,105.653275,TBKS001 | Suong | 0882489696 | TBK | Tboung Khmum | Suong | POST
TBKS002,Kraek,POST,0719400049,Tboung Khmum,Ponhea Kraek,Kraek,"Kraek, Ponhea Kraek, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKS002,Kraek,Kraek,0719400049,,TBK,Tboung Khmum,Tboung Khmum,POST,POST,POST,11.763201,105.940445,TBKS002 | Kraek | 0719400049 | TBK | Tboung Khmum | Ponhea Kraek | POST
TBKS003,Memut,POST,0885358862,Tboung Khmum,Suong,Memut,"Memut, Suong, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKS003,Memut,Memut,0885358862,,TBK,Tboung Khmum,Tboung Khmum,POST,POST,POST,11.828102,106.182878,TBKS003 | Memut | 0885358862 | TBK | Tboung Khmum | Suong | POST
TBKS004,Ampil Ta Pok,POST,0714443292,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,"Ampil Ta Pok, Ou Reang Ov, Tboung Khmum, Cambodia",ACTIVE,TBK,TBKS004,Ampil Ta Pok,Ampil Ta Pok,0714443292,,TBK,Tboung Khmum,Tboung Khmum,POST,POST,POST,11.796341,105.499489,TBKS004 | Ampil Ta Pok | 0714443292 | TBK | Tboung Khmum | Ou Reang Ov | POST
THOA001,Srayouv,AGENT,0975921168,Kampong Thom,Steung Saen,Srayouv,"Srayouv, Steung Saen, Kampong Thom, Cambodia",ACTIVE,THO,THOA001,Srayouv,Srayouv,0975921168,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.657969,104.919848,THOA001 | Srayouv | 0975921168 | THO | Kampong Thom | Steung Saen | AGENT
THOA002,Sou Young,AGENT,0979678777,Kampong Thom,Taing Kouk,Sou Young,"Sou Young, Taing Kouk, Kampong Thom, Cambodia",ACTIVE,THO,THOA002,Sou Young,Sou Young,0979678777,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.247011,105.123774,THOA002 | Sou Young | 0979678777 | THO | Kampong Thom | Taing Kouk | AGENT
THOA003,Triel,AGENT,0889900252,Kampong Thom,Taing Kouk,Triel,"Triel, Taing Kouk, Kampong Thom, Cambodia",ACTIVE,THO,THOA003,Triel,Triel,0889900252,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.333434,105.105665,THOA003 | Triel | 0889900252 | THO | Kampong Thom | Taing Kouk | AGENT
THOA004,Baray,AGENT,090235666,Kampong Thom,Baray,Baray,"Baray, Baray, Kampong Thom, Cambodia",ACTIVE,THO,THOA004,Baray,Baray,090235666,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.396384,105.083396,THOA004 | Baray | 090235666 | THO | Kampong Thom | Baray | AGENT
THOA005,Bak Sna,AGENT,0977557199,Kampong Thom,Baray,Bak Sna,"Bak Sna, Baray, Kampong Thom, Cambodia",ACTIVE,THO,THOA005,Bak Sna,Bak Sna,0977557199,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.515992,105.281484,THOA005 | Bak Sna | 0977557199 | THO | Kampong Thom | Baray | AGENT
THOA006,Tbaeng,AGENT,066612813,Kampong Thom,Kampong Svay,Tbaeng,"Tbaeng, Kampong Svay, Kampong Thom, Cambodia",ACTIVE,THO,THOA006,Tbaeng,Tbaeng,066612813,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.793109,104.78912,THOA006 | Tbaeng | 066612813 | THO | Kampong Thom | Kampong Svay | AGENT
THOA007,Tang Krasang,AGENT,090834810,Kampong Thom,Santuk,Tang Krasang,"Tang Krasang, Santuk, Kampong Thom, Cambodia",ACTIVE,THO,THOA007,Tang Krasang,Tang Krasang,090834810,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.56012,105.04978,THOA007 | Tang Krasang | 090834810 | THO | Kampong Thom | Santuk | AGENT
THOA008,San Ko,AGENT,0975120190,Kampong Thom,Kampong Svay,San Ko,"San Ko, Kampong Svay, Kampong Thom, Cambodia",ACTIVE,THO,THOA008,San Ko,San Ko,0975120190,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.80811,104.738129,THOA008 | San Ko | 0975120190 | THO | Kampong Thom | Kampong Svay | AGENT
THOA009,Tum Ring,AGENT,066687713,Kampong Thom,Sandan,Tum Ring,"Tum Ring, Sandan, Kampong Thom, Cambodia",ACTIVE,THO,THOA009,Tum Ring,Tum Ring,066687713,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.901008,105.424327,THOA009 | Tum Ring | 066687713 | THO | Kampong Thom | Sandan | AGENT
THOA010,Kraya,AGENT,0883588806,Kampong Thom,Prasat Ballangk,Kraya,"Kraya, Prasat Ballangk, Kampong Thom, Cambodia",ACTIVE,THO,THOA010,Kraya,Kraya,0883588806,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,13.118471,104.762385,THOA010 | Kraya | 0883588806 | THO | Kampong Thom | Prasat Ballangk | AGENT
THOA011,Sala Visai,AGENT,068848840,Kampong Thom,Prasat Ballangk,Sala Visai,"Sala Visai, Prasat Ballangk, Kampong Thom, Cambodia",ACTIVE,THO,THOA011,Sala Visai,Sala Visai,068848840,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.948858,104.944323,THOA011 | Sala Visai | 068848840 | THO | Kampong Thom | Prasat Ballangk | AGENT
THOA012,Steung Sean,AGENT,0717687666,Kampong Thom,Steung Saen,Steung Sean,"Steung Sean, Steung Saen, Kampong Thom, Cambodia",ACTIVE,THO,THOA012,Steung Sean,Steung Sean,0717687666,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.870132,105.068985,THOA012 | Steung Sean | 0717687666 | THO | Kampong Thom | Steung Saen | AGENT
THOA013,Chhuk,AGENT,0979197468,Kampong Thom,Baray,Chhuk,"Chhuk, Baray, Kampong Thom, Cambodia",ACTIVE,THO,THOA013,Chhuk,Chhuk,0979197468,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.931402,105.164794,THOA013 | Chhuk | 0979197468 | THO | Kampong Thom | Baray | AGENT
THOA014,Krava,AGENT,0972163303,Kampong Thom,Baray,Krava,"Krava, Baray, Kampong Thom, Cambodia",ACTIVE,THO,THOA014,Krava,Krava,0972163303,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.473985,105.244491,THOA014 | Krava | 0972163303 | THO | Kampong Thom | Baray | AGENT
THOA015,Kampong Chen Tboung,AGENT,0977008490,Kampong Thom,Stoung,Kampong Chen Tboung,"Kampong Chen Tboung, Stoung, Kampong Thom, Cambodia",ACTIVE,THO,THOA015,Kampong Chen Tboung,Kampong Chen Tboung,0977008490,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.929947,104.579938,THOA015 | Kampong Chen Tboung | 0977008490 | THO | Kampong Thom | Stoung | AGENT
THOA016,Chamna Kraom,AGENT,0885709168,Kampong Thom,Stoung,Chamna Kraom,"Chamna Kraom, Stoung, Kampong Thom, Cambodia",ACTIVE,THO,THOA016,Chamna Kraom,Chamna Kraom,0885709168,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.848016,104.635693,THOA016 | Chamna Kraom | 0885709168 | THO | Kampong Thom | Stoung | AGENT
THOA017,Steung Sean,AGENT,0977537606,Kampong Thom,Steung Saen,Steung Sean,"Steung Sean, Steung Saen, Kampong Thom, Cambodia",ACTIVE,THO,THOA017,Steung Sean,Steung Sean,0977537606,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,104.89055,12.728917,THOA017 | Steung Sean | 0977537606 | THO | Kampong Thom | Steung Saen | AGENT
THOA018,Steung Sean,AGENT,0313756464,Kampong Thom,Steung Saen,Steung Sean,"Steung Sean, Steung Saen, Kampong Thom, Cambodia",ACTIVE,THO,THOA018,Steung Sean,Steung Sean,0313756464,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.87017,105.06897,THOA018 | Steung Sean | 0313756464 | THO | Kampong Thom | Steung Saen | AGENT
THOP001,Stueng Saen,POST,0882133448,Kampong Thom,Steung Saen,Stueng Saen,"Stueng Saen, Steung Saen, Kampong Thom, Cambodia",ACTIVE,THO,THOP001,Stueng Saen,Stueng Saen,0882133448,,THO,Kampong Thom,Kampong Thom,POST,POST,POST,12.718887,104.886428,THOP001 | Stueng Saen | 0882133448 | THO | Kampong Thom | Steung Saen | POST
THOP018,Steung Sean,AGENT,0313756464,Kampong Thom,Steung Saen,Steung Sean,"Steung Sean, Steung Saen, Kampong Thom, Cambodia",INACTIVE,THO,THOP018,Steung Sean,Steung Sean,0313756464,,THO,Kampong Thom,Kampong Thom,AGENT,AGENT,AGENT,12.622,105.4718,THOP018 | Steung Sean | 0313756464 | THO | Kampong Thom | Steung Saen | AGENT
THOS001,Prey Ta Hu,POST,0976327489,Kampong Thom,Stueng Saen,Prey Ta Hu,"Prey Ta Hu, Stueng Saen, Kampong Thom, Cambodia",ACTIVE,THO,THOS001,Prey Ta Hu,Prey Ta Hu,0976327489,,THO,Kampong Thom,Kampong Thom,POST,POST,POST,12.718984,104.886849,THOS001 | Prey Ta Hu | 0976327489 | THO | Kampong Thom | Stueng Saen | POST
THOS002,Ballang,POST,090853838,Kampong Thom,Baray,Ballang,"Ballang, Baray, Kampong Thom, Cambodia",ACTIVE,THO,THOS002,Ballang,Ballang,090853838,,THO,Kampong Thom,Kampong Thom,POST,POST,POST,12.4996,105.125,THOS002 | Ballang | 090853838 | THO | Kampong Thom | Baray | POST
THOS003,Kampong Chen Cheung,POST,0978280025,Kampong Thom,Stoung,Kampong Chen Cheung,"Kampong Chen Cheung, Stoung, Kampong Thom, Cambodia",ACTIVE,THO,THOS003,Kampong Chen Cheung,Kampong Chen Cheung,0978280025,,THO,Kampong Thom,Kampong Thom,POST,POST,POST,12.943729,104.569481,THOS003 | Kampong Chen Cheung | 0978280025 | THO | Kampong Thom | Stoung | POST
THOS004,Sandan,POST,068334448,Kampong Thom,Sandan,Sandan,"Sandan, Sandan, Kampong Thom, Cambodia",ACTIVE,THO,THOS004,Sandan,Sandan,068334448,,THO,Kampong Thom,Kampong Thom,POST,POST,POST,13.102497,105.241223,THOS004 | Sandan | 068334448 | THO | Kampong Thom | Sandan | POST
BCTEST,BC Thử nghiệm 5 BAN TTCNTT,POST,,Trung tâm Công nghệ - VTP - test,Battambang,BC Thử nghiệm 5 BAN TTCNTT,"BC Thử nghiệm 5 BAN TTCNTT, Battambang, Trung tâm Công nghệ - VTP - test, Cambodia",ACTIVE,TTCNVTP,BCTEST,BC Thử nghiệm 5 BAN TTCNTT,BC Thử nghiệm 5 BAN TTCNTT,,0886479090,TTCNVTP,Trung tâm Công nghệ - VTP - test,Trung tâm Công nghệ - VTP - test,POST,POST,POST,,,BCTEST | BC Thử nghiệm 5 BAN TTCNTT | TTCNVTP | Trung tâm Công nghệ - VTP - test | Battambang | POST
BCTEST06,BC thử nghiệm 06,POST,,Trung tâm Công nghệ - VTP - test,Battambang,BC thử nghiệm 06,"BC thử nghiệm 06, Battambang, Trung tâm Công nghệ - VTP - test, Cambodia",INACTIVE,TTCNVTP,BCTEST06,BC thử nghiệm 06,BC thử nghiệm 06,,0886479090,TTCNVTP,Trung tâm Công nghệ - VTP - test,Trung tâm Công nghệ - VTP - test,POST,POST,POST,,,BCTEST06 | BC thử nghiệm 06 | TTCNVTP | Trung tâm Công nghệ - VTP - test | Battambang | POST
CAMGL,Kho vùng Thử nghiệm,WAREHOUSE,,Trung tâm Công nghệ - VTP - test,Battambang,Kho vùng Thử nghiệm,"Kho vùng Thử nghiệm, Battambang, Trung tâm Công nghệ - VTP - test, Cambodia",INACTIVE,TTCNVTP,CAMGL,Kho vùng Thử nghiệm,Kho vùng Thử nghiệm,,0886479090,TTCNVTP,Trung tâm Công nghệ - VTP - test,Trung tâm Công nghệ - VTP - test,WAREHOUSE,WAREHOUSE,WAREHOUSE,,,CAMGL | Kho vùng Thử nghiệm | TTCNVTP | Trung tâm Công nghệ - VTP - test | Battambang | WAREHOUSE
CAMGL1,Thử nghiệm 1 BAN,AGENT,,Trung tâm Công nghệ - VTP - test,Battambang,Thử nghiệm 1 BAN,"Thử nghiệm 1 BAN, Battambang, Trung tâm Công nghệ - VTP - test, Cambodia",INACTIVE,TTCNVTP,CAMGL1,Thử nghiệm 1 BAN,Thử nghiệm 1 BAN,,0886479090,TTCNVTP,Trung tâm Công nghệ - VTP - test,Trung tâm Công nghệ - VTP - test,AGENT,AGENT,AGENT,,,CAMGL1 | Thử nghiệm 1 BAN | TTCNVTP | Trung tâm Công nghệ - VTP - test | Battambang | AGENT
CAMGL2,Thử nghiệm 2,AGENT,,Trung tâm Công nghệ - VTP - test,Battambang,Thử nghiệm 2,"Thử nghiệm 2, Battambang, Trung tâm Công nghệ - VTP - test, Cambodia",INACTIVE,TTCNVTP,CAMGL2,Thử nghiệm 2,Thử nghiệm 2,,0886479090,TTCNVTP,Trung tâm Công nghệ - VTP - test,Trung tâm Công nghệ - VTP - test,AGENT,AGENT,AGENT,,,CAMGL2 | Thử nghiệm 2 | TTCNVTP | Trung tâm Công nghệ - VTP - test | Battambang | AGENT
DVCT,DVCT TEST,SHIPPER,,Trung tâm Công nghệ - VTP - test,Battambang,DVCT TEST,"DVCT TEST, Battambang, Trung tâm Công nghệ - VTP - test, Cambodia",ACTIVE,TTCNVTP,DVCT,DVCT TEST,DVCT TEST,,0886479090,TTCNVTP,Trung tâm Công nghệ - VTP - test,Trung tâm Công nghệ - VTP - test,SHIPPER,SHIPPER,SHIPPER,,,DVCT | DVCT TEST | TTCNVTP | Trung tâm Công nghệ - VTP - test | Battambang | SHIPPER
GLOBAL0,Test PNP,SHIPPER,001,Trung tâm Công nghệ - VTP - test,Battambang,Test PNP,"Test PNP, Battambang, Trung tâm Công nghệ - VTP - test, Cambodia",ACTIVE,TTCNVTP,GLOBAL0,Test PNP,Test PNP,001,0886479090,TTCNVTP,Trung tâm Công nghệ - VTP - test,Trung tâm Công nghệ - VTP - test,SHIPPER,SHIPPER,SHIPPER,,,GLOBAL0 | Test PNP | 001 | TTCNVTP | Trung tâm Công nghệ - VTP - test | Battambang | SHIPPER
